source,target,amount,timestamp
595,239,2926.0,2025-12-16T11:33:23.594082
907,958,641.0,2025-12-16T11:33:23.594082
907,1218,500.0,2025-12-16T11:33:23.594082
907,1351,357.0,2025-12-16T11:33:23.594082
907,1831,2165.0,2025-12-16T11:33:23.594082
945,658,3291.0,2025-12-16T11:33:23.594082
945,1999,1628.0,2025-12-16T11:33:23.594082
980,32,4176.0,2025-12-16T11:33:23.594082
980,1864,615.0,2025-12-16T11:33:23.594082
1117,754,1361.0,2025-12-16T11:33:23.594082
1323,870,2750.0,2025-12-16T11:33:23.594082
1323,648,828.0,2025-12-16T11:33:23.594082
1576,32,1188.0,2025-12-16T11:33:23.594082
1576,1730,2778.0,2025-12-16T11:33:23.594082
1576,675,1103.0,2025-12-16T11:33:23.594082
48,511,2678.0,2025-12-16T11:33:23.594082
48,704,4741.0,2025-12-16T11:33:23.594082
48,780,1607.0,2025-12-16T11:33:23.594082
48,832,160.0,2025-12-16T11:33:23.594082
48,1321,1444.0,2025-12-16T11:33:23.594082
48,1532,2152.0,2025-12-16T11:33:23.594082
48,1924,3506.0,2025-12-16T11:33:23.594082
48,776,1082.0,2025-12-16T11:33:23.594082
313,647,4088.0,2025-12-16T11:33:23.594082
313,1402,1384.0,2025-12-16T11:33:23.594082
665,33,1313.0,2025-12-16T11:33:23.594082
665,467,444.0,2025-12-16T11:33:23.594082
725,227,1249.0,2025-12-16T11:33:23.594082
1295,33,2066.0,2025-12-16T11:33:23.594082
1295,89,4300.0,2025-12-16T11:33:23.594082
1552,33,4157.0,2025-12-16T11:33:23.594082
1552,1452,2376.0,2025-12-16T11:33:23.594082
310,62,1756.0,2025-12-16T11:33:23.594082
310,784,1578.0,2025-12-16T11:33:23.594082
310,1590,3523.0,2025-12-16T11:33:23.594082
310,1695,414.0,2025-12-16T11:33:23.594082
310,858,48000.0,2025-12-16T11:33:23.594082
89,35,3055.0,2025-12-16T11:33:23.594082
89,69,2909.0,2025-12-16T11:33:23.594082
89,1236,3155.0,2025-12-16T11:33:23.594082
89,1797,689.0,2025-12-16T11:33:23.594082
163,35,122.0,2025-12-16T11:33:23.594082
163,599,956.0,2025-12-16T11:33:23.594082
163,1045,4055.0,2025-12-16T11:33:23.594082
163,1217,4204.0,2025-12-16T11:33:23.594082
163,1439,1752.0,2025-12-16T11:33:23.594082
163,1851,1829.0,2025-12-16T11:33:23.594082
311,210,1310.0,2025-12-16T11:33:23.594082
333,371,2823.0,2025-12-16T11:33:23.594082
333,420,4236.0,2025-12-16T11:33:23.594082
333,491,2340.0,2025-12-16T11:33:23.594082
333,684,4448.0,2025-12-16T11:33:23.594082
333,1103,3300.0,2025-12-16T11:33:23.594082
415,35,4431.0,2025-12-16T11:33:23.594082
415,283,4937.0,2025-12-16T11:33:23.594082
415,1220,1711.0,2025-12-16T11:33:23.594082
415,276,47000.0,2025-12-16T11:33:23.594082
528,35,422.0,2025-12-16T11:33:23.594082
528,529,3826.0,2025-12-16T11:33:23.594082
528,1253,4941.0,2025-12-16T11:33:23.594082
528,1257,4582.0,2025-12-16T11:33:23.594082
603,469,2477.0,2025-12-16T11:33:23.594082
603,1046,4513.0,2025-12-16T11:33:23.594082
644,35,3839.0,2025-12-16T11:33:23.594082
644,242,464.0,2025-12-16T11:33:23.594082
644,1199,2430.0,2025-12-16T11:33:23.594082
761,35,2824.0,2025-12-16T11:33:23.594082
761,290,246.0,2025-12-16T11:33:23.594082
761,796,3436.0,2025-12-16T11:33:23.594082
761,1064,4927.0,2025-12-16T11:33:23.594082
761,1511,614.0,2025-12-16T11:33:23.594082
761,324,1314.0,2025-12-16T11:33:23.594082
837,325,3518.0,2025-12-16T11:33:23.594082
837,1504,3897.0,2025-12-16T11:33:23.594082
1005,74,4784.0,2025-12-16T11:33:23.594082
1191,859,1991.0,2025-12-16T11:33:23.594082
1191,1141,696.0,2025-12-16T11:33:23.594082
1439,1749,1903.0,2025-12-16T11:33:23.594082
1451,35,1925.0,2025-12-16T11:33:23.594082
1451,352,3780.0,2025-12-16T11:33:23.594082
1451,1044,1392.0,2025-12-16T11:33:23.594082
1969,35,2559.0,2025-12-16T11:33:23.594082
1969,197,417.0,2025-12-16T11:33:23.594082
430,37,1979.0,2025-12-16T11:33:23.594082
430,681,858.0,2025-12-16T11:33:23.594082
430,1628,1929.0,2025-12-16T11:33:23.594082
469,251,3334.0,2025-12-16T11:33:23.594082
469,547,2273.0,2025-12-16T11:33:23.594082
469,791,135.0,2025-12-16T11:33:23.594082
469,675,568.0,2025-12-16T11:33:23.594082
513,442,1977.0,2025-12-16T11:33:23.594082
513,992,432.0,2025-12-16T11:33:23.594082
513,855,867.0,2025-12-16T11:33:23.594082
513,581,872.0,2025-12-16T11:33:23.594082
513,1235,48000.0,2025-12-16T11:33:23.594082
1719,273,3352.0,2025-12-16T11:33:23.594082
533,454,118.0,2025-12-16T11:33:23.594082
533,705,47000.0,2025-12-16T11:33:23.594082
543,1152,491.0,2025-12-16T11:33:23.594082
578,553,723.0,2025-12-16T11:33:23.594082
578,1060,1624.0,2025-12-16T11:33:23.594082
1469,776,877.0,2025-12-16T11:33:23.594082
1469,1265,1693.0,2025-12-16T11:33:23.594082
70,39,3514.0,2025-12-16T11:33:23.594082
70,57,233.0,2025-12-16T11:33:23.594082
70,1270,4210.0,2025-12-16T11:33:23.594082
222,65,2608.0,2025-12-16T11:33:23.594082
222,259,519.0,2025-12-16T11:33:23.594082
222,979,4168.0,2025-12-16T11:33:23.594082
292,39,4852.0,2025-12-16T11:33:23.594082
292,880,1848.0,2025-12-16T11:33:23.594082
450,39,4475.0,2025-12-16T11:33:23.594082
450,205,4624.0,2025-12-16T11:33:23.594082
450,536,2455.0,2025-12-16T11:33:23.594082
759,39,1049.0,2025-12-16T11:33:23.594082
759,58,1207.0,2025-12-16T11:33:23.594082
361,416,3286.0,2025-12-16T11:33:23.594082
361,481,4693.0,2025-12-16T11:33:23.594082
361,801,2791.0,2025-12-16T11:33:23.594082
361,821,1551.0,2025-12-16T11:33:23.594082
361,1039,4565.0,2025-12-16T11:33:23.594082
361,1289,1740.0,2025-12-16T11:33:23.594082
361,1848,216.0,2025-12-16T11:33:23.594082
846,1415,3618.0,2025-12-16T11:33:23.594082
846,921,1932.0,2025-12-16T11:33:23.594082
913,40,2793.0,2025-12-16T11:33:23.594082
913,679,2111.0,2025-12-16T11:33:23.594082
1190,1584,4031.0,2025-12-16T11:33:23.594082
1190,1941,269.0,2025-12-16T11:33:23.594082
1190,38,1844.0,2025-12-16T11:33:23.594082
1190,1956,64461.0,2025-12-16T11:33:23.594082
144,126,2215.0,2025-12-16T11:33:23.594082
144,387,1484.0,2025-12-16T11:33:23.594082
144,759,2494.0,2025-12-16T11:33:23.594082
183,71,2206.0,2025-12-16T11:33:23.594082
213,41,3504.0,2025-12-16T11:33:23.594082
213,193,1425.0,2025-12-16T11:33:23.594082
213,1504,3593.0,2025-12-16T11:33:23.594082
1789,41,1771.0,2025-12-16T11:33:23.594082
223,203,1442.0,2025-12-16T11:33:23.594082
223,374,3060.0,2025-12-16T11:33:23.594082
508,377,899.0,2025-12-16T11:33:23.594082
508,1690,2465.0,2025-12-16T11:33:23.594082
508,1722,2635.0,2025-12-16T11:33:23.594082
674,240,4542.0,2025-12-16T11:33:23.594082
738,495,4594.0,2025-12-16T11:33:23.594082
738,925,661.0,2025-12-16T11:33:23.594082
882,375,724.0,2025-12-16T11:33:23.594082
882,1864,699.0,2025-12-16T11:33:23.594082
214,62,1094.0,2025-12-16T11:33:23.594082
214,313,127.0,2025-12-16T11:33:23.594082
214,1755,1119.0,2025-12-16T11:33:23.594082
229,43,640.0,2025-12-16T11:33:23.594082
229,91,2312.0,2025-12-16T11:33:23.594082
229,1422,49000.0,2025-12-16T11:33:23.594082
283,704,1028.0,2025-12-16T11:33:23.594082
283,1230,3796.0,2025-12-16T11:33:23.594082
283,1265,766.0,2025-12-16T11:33:23.594082
309,43,1094.0,2025-12-16T11:33:23.594082
340,48,4199.0,2025-12-16T11:33:23.594082
340,369,4479.0,2025-12-16T11:33:23.594082
340,487,3911.0,2025-12-16T11:33:23.594082
340,1344,4284.0,2025-12-16T11:33:23.594082
340,1773,1100.0,2025-12-16T11:33:23.594082
340,681,1248.0,2025-12-16T11:33:23.594082
348,359,2379.0,2025-12-16T11:33:23.594082
348,628,782.0,2025-12-16T11:33:23.594082
348,793,3018.0,2025-12-16T11:33:23.594082
348,1804,853.0,2025-12-16T11:33:23.594082
471,48,2993.0,2025-12-16T11:33:23.594082
610,1193,1227.0,2025-12-16T11:33:23.594082
610,1285,95171.0,2025-12-16T11:33:23.594082
646,1820,1914.0,2025-12-16T11:33:23.595081
646,1628,1080.0,2025-12-16T11:33:23.595081
828,43,2150.0,2025-12-16T11:33:23.595081
850,896,249.0,2025-12-16T11:33:23.595081
850,324,1263.0,2025-12-16T11:33:23.595081
1222,239,619.0,2025-12-16T11:33:23.595081
1283,43,1429.0,2025-12-16T11:33:23.595081
1283,508,1294.0,2025-12-16T11:33:23.595081
1606,43,2902.0,2025-12-16T11:33:23.595081
1606,704,1413.0,2025-12-16T11:33:23.595081
1658,925,4376.0,2025-12-16T11:33:23.595081
1658,187,47000.0,2025-12-16T11:33:23.595081
1769,457,1181.0,2025-12-16T11:33:23.595081
1769,1749,516.0,2025-12-16T11:33:23.595081
1769,1695,49000.0,2025-12-16T11:33:23.595081
1876,43,344.0,2025-12-16T11:33:23.595081
1876,1451,2886.0,2025-12-16T11:33:23.595081
136,44,3288.0,2025-12-16T11:33:23.595081
136,62,3642.0,2025-12-16T11:33:23.595081
136,620,948.0,2025-12-16T11:33:23.595081
136,681,4297.0,2025-12-16T11:33:23.595081
136,1344,3396.0,2025-12-16T11:33:23.595081
136,1578,1839.0,2025-12-16T11:33:23.595081
332,209,1472.0,2025-12-16T11:33:23.595081
332,404,1657.0,2025-12-16T11:33:23.595081
332,1107,4060.0,2025-12-16T11:33:23.595081
535,44,4903.0,2025-12-16T11:33:23.595081
535,455,1045.0,2025-12-16T11:33:23.595081
857,44,1957.0,2025-12-16T11:33:23.595081
857,194,4149.0,2025-12-16T11:33:23.595081
857,1239,4666.0,2025-12-16T11:33:23.595081
916,44,3850.0,2025-12-16T11:33:23.595081
916,613,3272.0,2025-12-16T11:33:23.595081
916,1265,2739.0,2025-12-16T11:33:23.595081
916,1285,3121.0,2025-12-16T11:33:23.595081
63,52,1731.0,2025-12-16T11:33:23.595081
63,419,443.0,2025-12-16T11:33:23.595081
63,1429,866.0,2025-12-16T11:33:23.595081
399,45,3810.0,2025-12-16T11:33:23.595081
399,99,1640.0,2025-12-16T11:33:23.595081
399,1808,130.0,2025-12-16T11:33:23.595081
455,70,4777.0,2025-12-16T11:33:23.595081
455,1015,92302.0,2025-12-16T11:33:23.595081
703,153,240.0,2025-12-16T11:33:23.595081
703,897,3151.0,2025-12-16T11:33:23.595081
728,602,2874.0,2025-12-16T11:33:23.595081
877,45,3504.0,2025-12-16T11:33:23.595081
877,339,160.0,2025-12-16T11:33:23.595081
877,1258,2681.0,2025-12-16T11:33:23.595081
877,324,898.0,2025-12-16T11:33:23.595081
877,361,47000.0,2025-12-16T11:33:23.595081
1395,855,1320.0,2025-12-16T11:33:23.595081
1462,45,886.0,2025-12-16T11:33:23.595081
1462,1349,4971.0,2025-12-16T11:33:23.595081
562,46,4364.0,2025-12-16T11:33:23.595081
923,46,4699.0,2025-12-16T11:33:23.595081
923,1096,1054.0,2025-12-16T11:33:23.595081
923,1861,4956.0,2025-12-16T11:33:23.595081
1011,46,1212.0,2025-12-16T11:33:23.595081
1011,652,3978.0,2025-12-16T11:33:23.595081
1011,1518,4149.0,2025-12-16T11:33:23.595081
1011,520,1983.0,2025-12-16T11:33:23.595081
1064,46,4618.0,2025-12-16T11:33:23.595081
1196,426,2891.0,2025-12-16T11:33:23.595081
1211,46,1081.0,2025-12-16T11:33:23.595081
1294,46,366.0,2025-12-16T11:33:23.595081
1294,1253,47000.0,2025-12-16T11:33:23.595081
1294,1245,50000.0,2025-12-16T11:33:23.595081
1583,1588,2656.0,2025-12-16T11:33:23.595081
243,47,4499.0,2025-12-16T11:33:23.595081
243,660,3586.0,2025-12-16T11:33:23.595081
243,823,2503.0,2025-12-16T11:33:23.595081
243,1025,418.0,2025-12-16T11:33:23.595081
243,1830,973.0,2025-12-16T11:33:23.595081
266,49,549.0,2025-12-16T11:33:23.595081
266,398,2559.0,2025-12-16T11:33:23.595081
1099,114,1221.0,2025-12-16T11:33:23.595081
1099,1992,2215.0,2025-12-16T11:33:23.595081
1099,581,1765.0,2025-12-16T11:33:23.595081
1643,47,1353.0,2025-12-16T11:33:23.595081
696,48,2399.0,2025-12-16T11:33:23.595081
696,879,2884.0,2025-12-16T11:33:23.595081
696,377,1164.0,2025-12-16T11:33:23.595081
704,153,47000.0,2025-12-16T11:33:23.595081
780,1305,4449.0,2025-12-16T11:33:23.595081
1028,48,3080.0,2025-12-16T11:33:23.595081
1446,48,715.0,2025-12-16T11:33:23.595081
1492,48,4181.0,2025-12-16T11:33:23.595081
1492,1797,1522.0,2025-12-16T11:33:23.595081
1492,855,1492.0,2025-12-16T11:33:23.595081
1849,48,3433.0,2025-12-16T11:33:23.595081
1849,339,286.0,2025-12-16T11:33:23.595081
1849,322,1962.0,2025-12-16T11:33:23.595081
1849,1468,742.0,2025-12-16T11:33:23.595081
1924,1060,1281.0,2025-12-16T11:33:23.595081
138,49,1613.0,2025-12-16T11:33:23.595081
138,1022,862.0,2025-12-16T11:33:23.595081
186,49,1225.0,2025-12-16T11:33:23.595081
186,432,4400.0,2025-12-16T11:33:23.595081
186,750,920.0,2025-12-16T11:33:23.595081
186,902,3069.0,2025-12-16T11:33:23.595081
277,49,1028.0,2025-12-16T11:33:23.595081
277,320,879.0,2025-12-16T11:33:23.595081
277,514,2264.0,2025-12-16T11:33:23.595081
277,658,2834.0,2025-12-16T11:33:23.595081
277,829,2707.0,2025-12-16T11:33:23.595081
338,49,1113.0,2025-12-16T11:33:23.595081
338,174,1596.0,2025-12-16T11:33:23.595081
338,1291,4821.0,2025-12-16T11:33:23.595081
338,1989,1839.0,2025-12-16T11:33:23.595081
364,358,4869.0,2025-12-16T11:33:23.595081
364,794,745.0,2025-12-16T11:33:23.595081
364,921,1020.0,2025-12-16T11:33:23.595081
364,1265,798.0,2025-12-16T11:33:23.595081
402,49,2365.0,2025-12-16T11:33:23.595081
402,77,2651.0,2025-12-16T11:33:23.595081
403,168,1808.0,2025-12-16T11:33:23.595081
407,152,4534.0,2025-12-16T11:33:23.595081
407,495,752.0,2025-12-16T11:33:23.595081
407,627,4596.0,2025-12-16T11:33:23.595081
407,1644,4829.0,2025-12-16T11:33:23.595081
423,590,4573.0,2025-12-16T11:33:23.595081
423,1234,2534.0,2025-12-16T11:33:23.595081
423,1479,1152.0,2025-12-16T11:33:23.595081
675,49,2537.0,2025-12-16T11:33:23.595081
675,174,922.0,2025-12-16T11:33:23.595081
675,1042,85793.0,2025-12-16T11:33:23.595081
707,334,433.0,2025-12-16T11:33:23.595081
707,1307,2655.0,2025-12-16T11:33:23.595081
731,422,3542.0,2025-12-16T11:33:23.595081
755,49,861.0,2025-12-16T11:33:23.595081
755,1038,2830.0,2025-12-16T11:33:23.595081
763,1065,2304.0,2025-12-16T11:33:23.595081
763,1883,526.0,2025-12-16T11:33:23.595081
763,1571,49000.0,2025-12-16T11:33:23.595081
812,853,663.0,2025-12-16T11:33:23.595081
812,893,872.0,2025-12-16T11:33:23.595081
812,919,4919.0,2025-12-16T11:33:23.595081
812,322,988.0,2025-12-16T11:33:23.595081
822,662,975.0,2025-12-16T11:33:23.595081
822,1840,4007.0,2025-12-16T11:33:23.595081
1094,49,448.0,2025-12-16T11:33:23.595081
1094,258,3943.0,2025-12-16T11:33:23.595081
1094,1109,3058.0,2025-12-16T11:33:23.595081
1094,168,858.0,2025-12-16T11:33:23.595081
1370,49,4539.0,2025-12-16T11:33:23.595081
1461,49,975.0,2025-12-16T11:33:23.595081
1591,49,2265.0,2025-12-16T11:33:23.595081
1618,61,1400.0,2025-12-16T11:33:23.595081
1618,777,47000.0,2025-12-16T11:33:23.595081
1799,49,4697.0,2025-12-16T11:33:23.595081
1799,351,2128.0,2025-12-16T11:33:23.595081
1899,49,771.0,2025-12-16T11:33:23.595081
1899,250,2836.0,2025-12-16T11:33:23.595081
1941,49,1479.0,2025-12-16T11:33:23.595081
1941,1190,850.0,2025-12-16T11:33:23.595081
1942,507,4761.0,2025-12-16T11:33:23.595081
1942,13,86550.0,2025-12-16T11:33:23.595081
66,50,237.0,2025-12-16T11:33:23.595081
66,439,3952.0,2025-12-16T11:33:23.595081
66,732,1889.0,2025-12-16T11:33:23.595081
66,1188,1137.0,2025-12-16T11:33:23.595081
66,1398,1487.0,2025-12-16T11:33:23.595081
66,1445,4275.0,2025-12-16T11:33:23.595081
66,1514,2054.0,2025-12-16T11:33:23.595081
66,1063,907.0,2025-12-16T11:33:23.595081
145,77,143.0,2025-12-16T11:33:23.595081
145,198,4384.0,2025-12-16T11:33:23.595081
145,308,2338.0,2025-12-16T11:33:23.595081
145,506,4824.0,2025-12-16T11:33:23.595081
145,1141,1803.0,2025-12-16T11:33:23.595081
252,50,4135.0,2025-12-16T11:33:23.595081
252,149,4585.0,2025-12-16T11:33:23.595081
252,660,2048.0,2025-12-16T11:33:23.595081
252,835,586.0,2025-12-16T11:33:23.595081
395,158,3620.0,2025-12-16T11:33:23.595081
395,851,1828.0,2025-12-16T11:33:23.595081
395,1204,3282.0,2025-12-16T11:33:23.595081
589,50,1676.0,2025-12-16T11:33:23.595081
589,545,4423.0,2025-12-16T11:33:23.595081
589,742,2497.0,2025-12-16T11:33:23.595081
672,50,2920.0,2025-12-16T11:33:23.595081
672,569,1215.0,2025-12-16T11:33:23.595081
672,1137,3413.0,2025-12-16T11:33:23.595081
672,1506,4939.0,2025-12-16T11:33:23.595081
748,675,3471.0,2025-12-16T11:33:23.595081
748,1479,1824.0,2025-12-16T11:33:23.596095
863,54,2456.0,2025-12-16T11:33:23.596095
863,1239,49000.0,2025-12-16T11:33:23.596095
1435,1308,47000.0,2025-12-16T11:33:23.596095
1463,50,1121.0,2025-12-16T11:33:23.596095
1463,340,3542.0,2025-12-16T11:33:23.596095
1735,50,2188.0,2025-12-16T11:33:23.596095
1735,1193,1630.0,2025-12-16T11:33:23.596095
1735,1628,938.0,2025-12-16T11:33:23.596095
1879,50,1038.0,2025-12-16T11:33:23.596095
1932,50,3422.0,2025-12-16T11:33:23.596095
1932,763,50000.0,2025-12-16T11:33:23.596095
1947,50,1666.0,2025-12-16T11:33:23.596095
1947,1768,1587.0,2025-12-16T11:33:23.596095
162,52,1150.0,2025-12-16T11:33:23.596095
162,69,4823.0,2025-12-16T11:33:23.596095
162,377,1190.0,2025-12-16T11:33:23.596095
162,1820,1052.0,2025-12-16T11:33:23.596095
162,1450,47000.0,2025-12-16T11:33:23.596095
421,163,2138.0,2025-12-16T11:33:23.596095
468,52,1185.0,2025-12-16T11:33:23.596095
468,392,429.0,2025-12-16T11:33:23.596095
468,58,72761.0,2025-12-16T11:33:23.596095
559,52,2147.0,2025-12-16T11:33:23.596095
559,662,481.0,2025-12-16T11:33:23.596095
301,53,691.0,2025-12-16T11:33:23.596095
301,1215,3333.0,2025-12-16T11:33:23.596095
301,1720,1189.0,2025-12-16T11:33:23.596095
669,53,1886.0,2025-12-16T11:33:23.596095
669,343,2365.0,2025-12-16T11:33:23.596095
534,92,1022.0,2025-12-16T11:33:23.596095
733,296,4806.0,2025-12-16T11:33:23.596095
743,54,123.0,2025-12-16T11:33:23.596095
743,1062,1821.0,2025-12-16T11:33:23.596095
743,1071,1007.0,2025-12-16T11:33:23.596095
1055,54,212.0,2025-12-16T11:33:23.596095
1055,155,3486.0,2025-12-16T11:33:23.596095
1055,322,1391.0,2025-12-16T11:33:23.596095
1074,1891,2896.0,2025-12-16T11:33:23.596095
185,89,1790.0,2025-12-16T11:33:23.596095
185,1505,3762.0,2025-12-16T11:33:23.596095
208,176,1282.0,2025-12-16T11:33:23.596095
208,1332,1304.0,2025-12-16T11:33:23.596095
256,1038,1109.0,2025-12-16T11:33:23.596095
686,131,3120.0,2025-12-16T11:33:23.596095
765,55,2763.0,2025-12-16T11:33:23.596095
765,813,3467.0,2025-12-16T11:33:23.596095
765,636,49000.0,2025-12-16T11:33:23.596095
874,1050,4350.0,2025-12-16T11:33:23.596095
1002,55,2353.0,2025-12-16T11:33:23.596095
1002,368,3732.0,2025-12-16T11:33:23.596095
1002,1405,1751.0,2025-12-16T11:33:23.596095
1002,1668,1295.0,2025-12-16T11:33:23.596095
1002,581,1429.0,2025-12-16T11:33:23.596095
1364,55,3288.0,2025-12-16T11:33:23.596095
1364,1399,50000.0,2025-12-16T11:33:23.596095
169,139,1640.0,2025-12-16T11:33:23.596095
169,336,2088.0,2025-12-16T11:33:23.596095
169,560,50000.0,2025-12-16T11:33:23.596095
263,201,4105.0,2025-12-16T11:33:23.596095
263,273,2343.0,2025-12-16T11:33:23.596095
263,786,3683.0,2025-12-16T11:33:23.596095
263,1375,500.0,2025-12-16T11:33:23.596095
263,610,888.0,2025-12-16T11:33:23.596095
721,127,125.0,2025-12-16T11:33:23.596095
721,751,3649.0,2025-12-16T11:33:23.596095
721,895,3897.0,2025-12-16T11:33:23.596095
721,1152,1399.0,2025-12-16T11:33:23.596095
960,426,603.0,2025-12-16T11:33:23.596095
1182,1893,588.0,2025-12-16T11:33:23.596095
1224,56,3858.0,2025-12-16T11:33:23.596095
1224,498,4394.0,2025-12-16T11:33:23.596095
1224,1507,2468.0,2025-12-16T11:33:23.596095
1383,457,642.0,2025-12-16T11:33:23.596095
1702,56,3486.0,2025-12-16T11:33:23.596095
1702,310,49000.0,2025-12-16T11:33:23.596095
1800,56,2452.0,2025-12-16T11:33:23.596095
1819,1131,1441.0,2025-12-16T11:33:23.596095
1828,56,2421.0,2025-12-16T11:33:23.596095
94,87,2388.0,2025-12-16T11:33:23.596095
94,549,1550.0,2025-12-16T11:33:23.596095
94,581,3591.0,2025-12-16T11:33:23.596095
94,1154,212.0,2025-12-16T11:33:23.596095
94,1306,3976.0,2025-12-16T11:33:23.596095
94,1429,603.0,2025-12-16T11:33:23.596095
94,754,1812.0,2025-12-16T11:33:23.596095
531,57,4904.0,2025-12-16T11:33:23.596095
531,1581,3822.0,2025-12-16T11:33:23.596095
302,142,2949.0,2025-12-16T11:33:23.596095
1189,58,2583.0,2025-12-16T11:33:23.596095
1189,392,1937.0,2025-12-16T11:33:23.596095
843,59,3781.0,2025-12-16T11:33:23.596095
843,173,1745.0,2025-12-16T11:33:23.596095
843,995,49000.0,2025-12-16T11:33:23.596095
351,60,4006.0,2025-12-16T11:33:23.596095
351,38,1219.0,2025-12-16T11:33:23.596095
355,60,2308.0,2025-12-16T11:33:23.596095
355,312,1414.0,2025-12-16T11:33:23.596095
355,403,4035.0,2025-12-16T11:33:23.596095
355,735,1906.0,2025-12-16T11:33:23.596095
355,1078,3689.0,2025-12-16T11:33:23.596095
355,1239,1193.0,2025-12-16T11:33:23.596095
355,1284,240.0,2025-12-16T11:33:23.596095
355,1839,2020.0,2025-12-16T11:33:23.596095
489,219,4080.0,2025-12-16T11:33:23.596095
489,1958,3250.0,2025-12-16T11:33:23.596095
557,497,1893.0,2025-12-16T11:33:23.596095
775,60,4619.0,2025-12-16T11:33:23.596095
775,147,4275.0,2025-12-16T11:33:23.596095
1221,60,1285.0,2025-12-16T11:33:23.596095
1221,1479,999.0,2025-12-16T11:33:23.596095
1624,60,2292.0,2025-12-16T11:33:23.596095
1624,82,3137.0,2025-12-16T11:33:23.596095
120,61,4376.0,2025-12-16T11:33:23.596095
120,528,2187.0,2025-12-16T11:33:23.596095
120,875,909.0,2025-12-16T11:33:23.596095
120,1867,2326.0,2025-12-16T11:33:23.596095
120,1131,1144.0,2025-12-16T11:33:23.596095
132,250,2641.0,2025-12-16T11:33:23.596095
132,301,3407.0,2025-12-16T11:33:23.596095
132,894,266.0,2025-12-16T11:33:23.596095
132,1307,615.0,2025-12-16T11:33:23.596095
132,1891,4746.0,2025-12-16T11:33:23.596095
132,19,1343.0,2025-12-16T11:33:23.596095
308,61,2076.0,2025-12-16T11:33:23.596095
308,1291,2416.0,2025-12-16T11:33:23.596095
601,61,2165.0,2025-12-16T11:33:23.596095
601,355,2101.0,2025-12-16T11:33:23.596095
601,581,1479.0,2025-12-16T11:33:23.596095
706,61,4805.0,2025-12-16T11:33:23.596095
706,58,1771.0,2025-12-16T11:33:23.596095
1496,1866,1598.0,2025-12-16T11:33:23.596095
1496,1768,1514.0,2025-12-16T11:33:23.596095
1710,1443,4428.0,2025-12-16T11:33:23.596095
1710,539,48000.0,2025-12-16T11:33:23.596095
1846,61,1321.0,2025-12-16T11:33:23.596095
1846,457,1066.0,2025-12-16T11:33:23.596095
1846,468,1875.0,2025-12-16T11:33:23.596095
1846,754,1923.0,2025-12-16T11:33:23.596095
323,62,3538.0,2025-12-16T11:33:23.596095
323,675,1549.0,2025-12-16T11:33:23.596095
456,62,2895.0,2025-12-16T11:33:23.596095
456,287,111.0,2025-12-16T11:33:23.596095
456,926,4040.0,2025-12-16T11:33:23.596095
659,110,1684.0,2025-12-16T11:33:23.596095
659,1047,1634.0,2025-12-16T11:33:23.596095
986,62,988.0,2025-12-16T11:33:23.596095
986,126,2609.0,2025-12-16T11:33:23.596095
1110,87,3580.0,2025-12-16T11:33:23.596095
1480,377,1751.0,2025-12-16T11:33:23.596095
366,63,2327.0,2025-12-16T11:33:23.596095
366,111,4902.0,2025-12-16T11:33:23.596095
419,540,1734.0,2025-12-16T11:33:23.596095
419,656,3392.0,2025-12-16T11:33:23.596095
307,72,4730.0,2025-12-16T11:33:23.596095
307,554,4720.0,2025-12-16T11:33:23.596095
307,776,1122.0,2025-12-16T11:33:23.596095
307,537,49000.0,2025-12-16T11:33:23.596095
209,65,3212.0,2025-12-16T11:33:23.596095
209,172,3965.0,2025-12-16T11:33:23.596095
209,268,1707.0,2025-12-16T11:33:23.596095
209,369,2106.0,2025-12-16T11:33:23.596095
209,457,2760.0,2025-12-16T11:33:23.596095
209,1149,475.0,2025-12-16T11:33:23.596095
261,65,2853.0,2025-12-16T11:33:23.596095
261,1718,3023.0,2025-12-16T11:33:23.596095
261,1883,3961.0,2025-12-16T11:33:23.596095
270,65,2075.0,2025-12-16T11:33:23.596095
270,428,4462.0,2025-12-16T11:33:23.596095
270,430,2831.0,2025-12-16T11:33:23.596095
714,65,4139.0,2025-12-16T11:33:23.596095
714,1636,1964.0,2025-12-16T11:33:23.596095
714,54,656.0,2025-12-16T11:33:23.596095
714,1864,1847.0,2025-12-16T11:33:23.596095
1058,322,1320.0,2025-12-16T11:33:23.596095
1058,1402,1882.0,2025-12-16T11:33:23.596095
1441,1034,945.0,2025-12-16T11:33:23.596095
1441,168,1954.0,2025-12-16T11:33:23.596095
184,66,1222.0,2025-12-16T11:33:23.596095
435,66,1994.0,2025-12-16T11:33:23.596095
435,1296,3464.0,2025-12-16T11:33:23.596095
435,1379,459.0,2025-12-16T11:33:23.596095
439,328,1779.0,2025-12-16T11:33:23.596095
643,66,3926.0,2025-12-16T11:33:23.596095
643,1789,3478.0,2025-12-16T11:33:23.596095
643,1820,1941.0,2025-12-16T11:33:23.596095
732,245,694.0,2025-12-16T11:33:23.596095
732,940,47000.0,2025-12-16T11:33:23.596095
1188,1174,4593.0,2025-12-16T11:33:23.596095
1310,66,3714.0,2025-12-16T11:33:23.596095
1310,589,1211.0,2025-12-16T11:33:23.596095
1398,194,1908.0,2025-12-16T11:33:23.596095
1398,1628,725.0,2025-12-16T11:33:23.596095
