node_id,account_age_days,balance,in_out_ratio,pagerank,tx_velocity,is_fraud,in_degree,out_degree,total_incoming,total_outgoing,risk_ratio,anomaly_score,is_anomalous
1333,268,24377.21,1.29,0.0019108902315744,26,1,10,4,13292.0,143656.0,0.0925265912950015,0.0195326165627811,1
254,3403,34398.09,0.81,0.0017254276298196,40,0,1,4,4396.0,9649.0,0.4555912525074191,-0.2276765178532496,0
829,2556,31714.23,0.96,0.0002345338496283,20,0,1,2,2707.0,5991.0,0.4518444325624363,-0.2669954959946443,0
1311,1118,9072.34,0.12,0.0011774469806874,22,0,2,1,3752.0,673.0,5.575037064263936,-0.2635991861449699,0
424,2196,33017.35,1.3,0.0001134109257384,4,0,0,2,0.0,7358.0,0.0,-0.2323759318562004,0
458,196,5948.64,0.75,0.0001522058505897,44,0,1,3,590.0,2795.0,0.2110912335918023,-0.249216260343233,0
627,3037,24247.16,1.27,0.0005369265595906,69,0,3,0,6280.0,0.0,628000000.0,-0.1396461552037234,0
926,318,350.23,1.09,0.0002075022268325,32,0,2,0,8313.0,0.0,831299999.9999999,-0.127832059444687,0
1171,3447,46336.5,0.47,0.0001522058505897,3,0,1,3,1891.0,4925.0,0.3839593900833312,-0.2562935102719705,0
1320,1274,26844.11,1.08,0.0001134109257384,97,1,0,4,0.0,53489.0,0.0,-0.1028620341628504,0
173,349,7702.07,1.75,0.0006113749199158,14,0,6,6,16150.0,18321.0,0.8815021009325353,-0.1387110793078512,0
220,914,44938.76,0.16,0.0002499393389475,17,0,1,1,2744.0,1138.0,2.411247781974976,-0.2605504612053626,0
493,2157,11066.08,1.48,0.0005790511065311,16,1,2,2,49744.0,48540.0,1.0248042849145438,-0.1657216704299314,0
1177,427,13452.77,1.01,0.0004491966510894,11,0,2,3,8091.0,6879.0,1.1761883977668437,-0.2528496977365436,0
126,444,17492.81,1.15,0.0007822104993324,37,0,9,2,24748.0,7358.0,3.363413966616725,-0.1193892191015301,0
363,3000,23405.48,1.64,0.0005634179323656,55,0,3,1,9744.0,4856.0,2.006589781699774,-0.2410435949616119,0
537,976,25681.56,0.86,0.0005799490443089,24,1,3,3,56405.0,49739.0,1.13401958199119,-0.1536693674415138,0
623,2207,12579.65,0.48,0.0005356862324844,91,0,2,2,7050.0,6087.0,1.1582060109114407,-0.2616463146825766,0
795,1608,14126.03,0.85,0.000405158501361,74,0,2,0,4832.0,0.0,483200000.0,-0.1914799062956377,0
1265,806,39678.35,1.22,0.0018656003369666,21,1,11,2,14296.0,66709.0,0.2143039169805717,-0.0590491744902321,0
1864,821,39725.57,1.91,0.0018604019990105,62,1,20,3,69548.0,77344.0,0.8992035580136528,0.0375369123825056,1
1034,2185,21730.24,0.95,0.0008765198601198,76,1,4,4,55575.0,55338.0,1.004282771151057,-0.1392691322190002,0
211,2720,37379.26,1.65,0.0003018820588819,79,0,2,2,4963.0,5408.0,0.9177144953444628,-0.269291627755197,0
600,1048,5467.2,0.83,0.0006893537980642,25,0,2,3,1580.0,11782.0,0.134102868669069,-0.2384180879000313,0
844,2364,28400.39,0.81,0.0001974583256019,80,0,2,2,2850.0,2667.0,1.068616418940321,-0.2656064938978099,0
1029,2591,40985.15,0.95,0.0001134109257384,4,0,0,4,0.0,11373.0,0.0,-0.1902394864539722,0
1086,762,47909.06,0.58,0.0003809956826534,52,0,2,0,4437.0,0.0,443700000.0,-0.1918593450127171,0
1499,2317,14744.33,1.67,0.0004799652631935,82,1,2,3,48104.0,50448.0,0.9535363144319822,-0.159697957873736,0
1527,3098,47523.87,1.11,0.0003736028560748,50,0,2,0,1722.0,0.0,172200000.0,-0.1806928482380261,0
179,2316,1594.0,0.44,0.0002160106799954,41,0,2,4,3481.0,9049.0,0.3846833900047702,-0.2412615654389173,0
375,1730,21526.4,0.45,0.0003801801165861,31,0,2,3,3587.0,6768.0,0.5299940890514272,-0.2607853972381078,0
572,3086,3724.75,1.35,0.0007740789280758,47,0,2,4,6342.0,12544.0,0.5055803567398116,-0.2270954957822085,0
1027,462,7337.48,0.7,0.0001697882570324,1,0,1,2,2438.0,3492.0,0.6981672374050193,-0.2681593460589444,0
1242,3168,15997.6,0.12,0.0002742991193538,42,0,2,1,4155.0,3875.0,1.0722580617490114,-0.2647623624339013,0
1926,2645,10767.24,1.18,0.0001134109257384,41,0,0,2,0.0,3811.0,0.0,-0.2384373723831723,0
247,2391,44947.32,1.17,0.0003624071689815,49,0,2,1,2104.0,2866.0,0.7341242123722114,-0.2597573387962126,0
838,1496,14252.35,0.5,0.0001305771292318,27,0,1,1,257.0,345.0,0.7449275146397822,-0.240740700733378,0
941,2792,5235.72,0.63,0.0004701288398818,77,0,1,2,4349.0,565.0,7.697344996507168,-0.2527184581702481,0
957,1908,47318.93,1.63,0.0010594460542623,85,1,2,2,47656.0,2216.0,21.505415065408776,-0.1775368429061265,0
971,2907,3833.73,1.8,0.0005310627334045,53,0,2,2,4789.0,1133.0,4.2268313836996345,-0.260171958110494,0
1131,2754,34138.38,0.93,0.0020122034300059,40,1,16,3,22072.0,89741.0,0.2459522403086713,-0.0089199545140594,0
360,1779,9987.71,0.19,0.0008218453610331,63,0,6,0,16046.0,0.0,1604599999.9999998,0.0068988188007884,1
848,3646,24982.68,1.98,0.0001134109257384,53,0,0,3,0.0,3199.0,0.0,-0.2192695072476039,0
886,456,6051.03,0.96,0.0005220956602345,76,0,1,1,1056.0,4038.0,0.2615156011354244,-0.2559337025445317,0
798,713,16411.05,0.83,0.0005635665275967,73,0,4,2,9507.0,4600.0,2.066739125941872,-0.2326507065440549,0
1168,3275,1161.31,0.13,0.0002383465878139,100,0,1,2,4914.0,7658.0,0.6416819004417839,-0.2544103603703491,0
239,768,42819.54,1.98,0.0013017564830354,59,0,9,11,21536.0,23540.0,0.9148683088721884,-0.0309400786045145,0
502,2282,14289.85,1.7,0.0002336511088878,51,0,2,2,1679.0,2200.0,0.7631818147128099,-0.2608648750282604,0
654,1674,1946.71,1.11,0.00062560454525,67,1,3,2,53805.0,51570.0,1.0433391504666785,-0.1557500025834232,0
746,2097,2052.1,1.33,0.0004579228453393,8,0,2,3,5304.0,13349.0,0.3973331332704074,-0.2391049459200798,0
969,1412,23547.68,1.68,0.0002784009382436,53,0,1,1,3277.0,2452.0,1.3364600271759377,-0.263885731717956,0
1056,2723,36190.36,0.62,0.0004883567267592,96,0,2,2,5883.0,8501.0,0.6920362302175789,-0.256494515116739,0
1173,677,17356.64,0.25,0.0026078779826414,99,1,3,1,128050.0,727.0,176.13479812744433,-0.0191824837705001,0
1373,2216,15727.42,1.26,0.0001134109257384,50,0,0,2,0.0,2872.0,0.0,-0.2343163085630491,0
1513,2487,14992.35,1.97,0.0002370877951528,63,0,1,3,4839.0,7288.0,0.6639681659385728,-0.2505754913903809,0
1845,1844,42448.75,1.94,0.0001711615772181,15,0,1,1,2395.0,2673.0,0.8959970037560905,-0.2624140887588962,0
1235,1473,42169.47,1.88,0.0003087774543597,13,1,2,2,48615.0,50208.0,0.9682719883348724,-0.1639504167734998,0
226,1320,1561.48,0.19,0.0004155290194728,1,0,3,2,5679.0,4684.0,1.2124252749521238,-0.255525450947922,0
409,2283,7022.85,1.99,0.0009113566425498,88,1,6,4,110304.0,104588.0,1.0546525412997043,0.0640006042141241,1
505,1359,36240.24,0.53,0.0006365620836252,11,0,2,3,2696.0,2105.0,1.2807600889275057,-0.257966994881614,0
542,3490,9638.87,1.81,0.0003239941424485,47,0,1,1,4996.0,2112.0,2.365530291829875,-0.2600406012743783,0
574,1552,40825.77,1.12,0.0001455347098545,0,0,1,5,2119.0,11639.0,0.1820603143035825,-0.1962490850663383,0
768,1718,46712.11,1.75,0.000729072744655,33,0,3,1,8821.0,4326.0,2.039066107168132,-0.2458090856384601,0
891,3160,44177.64,0.18,0.0004336973002499,6,0,2,1,2833.0,2353.0,1.2039948950106465,-0.2641404635302087,0
963,2623,47362.53,0.24,0.0006199097268231,42,1,3,1,99744.0,4442.0,22.45475006201092,-0.0619361084538871,0
983,1793,34427.29,1.6,0.0003079941581338,48,0,2,2,7721.0,1988.0,3.883802797365177,-0.2567806601124376,0
1412,3413,13568.61,0.42,0.0001134109257384,17,0,0,2,0.0,7906.0,0.0,-0.2287750946702179,0
1563,3003,29214.31,0.33,0.0001134109257384,40,0,0,2,0.0,3138.0,0.0,-0.2346383859991702,0
495,1354,43108.56,1.53,0.0008129195497803,52,0,4,4,13402.0,11403.0,1.17530474333482,-0.2094760789338933,0
639,2522,31881.49,1.37,0.0003688579152573,66,0,2,1,4819.0,1966.0,2.451169875629858,-0.2681465809859879,0
924,1015,26426.69,1.2,0.0002959245337976,84,0,1,2,3285.0,5861.0,0.5604845579926897,-0.2668353187765371,0
1145,2336,24556.18,0.63,0.0010553846886608,98,0,1,1,3427.0,501.0,6.840319224744127,-0.2524408815724552,0
1159,2264,36570.14,0.53,0.0001134109257384,33,0,0,3,0.0,7233.0,0.0,-0.2298659790397312,0
354,906,38333.48,1.45,0.0002452433860956,45,0,1,3,2673.0,8442.0,0.3166311296888994,-0.2512567161063915,0
465,1566,27969.91,1.76,0.0001134109257384,84,0,0,2,0.0,5048.0,0.0,-0.243406742386134,0
620,3166,32392.0,1.73,0.0001431255763295,88,0,1,2,948.0,4482.0,0.211512717064898,-0.2637452744340148,0
722,2283,3993.03,1.95,0.0005661951968614,7,0,4,1,10510.0,3431.0,3.0632468578745358,-0.2231634243581607,0
849,3079,10702.53,1.37,0.0001776584939706,59,0,2,3,6469.0,5720.0,1.1309440539668811,-0.2584327109847848,0
950,1070,40943.72,0.46,0.0004179957035036,13,1,2,5,51835.0,58179.0,0.8909572180871178,-0.1218928916844003,0
1031,1504,17088.46,1.65,0.0002513697798532,97,0,2,1,6400.0,1613.0,3.967761909685295,-0.2603952441916398,0
1267,1883,26429.47,1.73,0.0002761845818448,97,0,1,1,3016.0,1130.0,2.669026525052862,-0.2603377236585286,0
1361,1862,47224.63,1.45,0.0002475107214584,83,1,2,2,53522.0,49628.0,1.0784637702348543,-0.1632998824259208,0
1421,1656,7784.55,1.06,0.0001711615772181,16,0,1,2,4305.0,3005.0,1.4326123080445512,-0.2658933852582096,0
1510,30,11017.36,0.79,0.0001134109257384,57,0,0,2,0.0,4410.0,0.0,-0.2416444869560425,0
1595,3004,43406.15,1.08,0.000273057283016,99,1,1,2,47000.0,6601.0,7.120133302347927,-0.1633063213915381,0
1995,171,20070.22,0.23,0.0003162782567836,54,0,2,0,5302.0,0.0,530200000.0,-0.1849547810134711,0
274,1195,8293.4,0.68,0.000385836680988,73,1,2,4,49053.0,57205.0,0.8574949740656419,-0.141543336599397,0
890,2470,32454.31,0.38,0.0001134109257384,13,0,0,3,0.0,6014.0,0.0,-0.2301210804903305,0
1298,96,37276.8,0.56,0.0001994356486624,58,0,1,1,636.0,4584.0,0.1387434551947132,-0.252308970227135,0
1003,2150,9432.79,0.15,0.0003142214928073,84,0,1,1,2187.0,3980.0,0.5494974860565389,-0.2595388726886855,0
1236,583,26591.18,0.77,0.0002861205790949,15,0,2,1,4694.0,4183.0,1.1221611256940924,-0.2655937908033027,0
473,1266,46353.69,0.26,0.0001294728177964,55,0,1,4,3903.0,9959.0,0.3919068175600895,-0.2285263832921126,0
806,56,10682.09,0.85,0.0008353473634255,55,0,5,2,16060.0,3260.0,4.926380352986563,-0.1850317167813354,0
1401,1260,25445.55,0.2,0.0005947598582671,34,1,2,1,79279.0,625.0,126.84639797045764,-0.0926643591631863,0
1723,938,18552.06,0.19,0.0007043701891395,48,0,2,1,6114.0,566.0,10.80211995049258,-0.2588598936403635,0
956,909,36626.88,0.9,0.0006330926147805,37,0,3,0,7416.0,0.0,741599999.9999999,-0.1214009455724205,0
1030,3535,9553.54,0.44,0.0002990660677379,35,0,3,0,4892.0,0.0,489200000.0,-0.158040260438148,0
1390,1319,26525.18,1.04,0.0001422094449316,55,0,1,1,769.0,2293.0,0.3353685114026667,-0.2545893001443372,0
1923,118,5548.31,0.19,0.0002428494455347,31,0,1,1,2061.0,2084.0,0.9889635269243592,-0.2608408400838379,0
1962,3190,47952.69,0.52,0.0002624621006033,6,0,1,1,3614.0,1368.0,2.6418128461855788,-0.2618140620241145,0
488,3396,44763.42,1.19,0.0003091244120258,30,0,1,1,3375.0,636.0,5.306603690147741,-0.2533116065242055,0
655,2855,3385.78,0.29,0.0009104641001399,28,0,2,3,6222.0,7153.0,0.8698448191390399,-0.2579119433955963,0
966,3398,44141.75,1.43,0.0004447922681598,51,0,1,4,4528.0,7378.0,0.6137164534918454,-0.2292191154056547,0
1281,1160,19656.21,0.29,0.0005410086397577,93,0,1,1,4636.0,3439.0,1.3480662944226045,-0.2610782448882292,0
1336,2297,41221.03,1.41,0.0001678250038213,63,0,1,1,3594.0,2537.0,1.4166338138879233,-0.2634944346488691,0
1342,2124,10364.7,1.59,0.0003573100882,44,0,2,2,5716.0,1668.0,3.426858492644733,-0.2633040346790535,0
1575,2308,31881.27,1.44,0.0004401449910195,36,0,2,0,6455.0,0.0,645500000.0,-0.1689088264330084,0
1603,2367,36720.73,0.28,0.0003091244120258,64,0,1,1,2813.0,2088.0,1.3472222157700084,-0.2634305194306699,0
296,2371,45398.34,1.28,0.0014587879718906,94,0,7,5,19824.0,15880.0,1.2483627196169,-0.1311272261150448,0
433,663,15335.68,1.82,0.0001305771292318,30,0,1,3,187.0,3971.0,0.0470914126237939,-0.2501311957779673,0
580,416,8594.61,1.39,0.0002499393389475,21,0,1,1,238.0,2163.0,0.1100323619508443,-0.2506069228240312,0
1604,184,9448.49,1.81,0.0002499393389475,18,0,1,2,1115.0,2460.0,0.4532520306778372,-0.2615016315727017,0
197,1915,48115.93,1.37,0.0002579328773282,54,0,2,2,4665.0,1166.0,4.000857598620432,-0.2600285582787456,0
273,1486,16769.3,0.44,0.0008951139574646,33,0,6,7,9508.0,16772.0,0.566897209297104,-0.1287073723223024,0
549,669,44074.75,0.42,0.0012699768206978,97,1,4,2,97443.0,5031.0,19.368515167226168,-0.0687161849529841,0
1154,596,42669.17,1.23,0.0002380210577302,60,0,2,2,356.0,2746.0,0.129643116789355,-0.2549869863076473,0
1306,1115,29199.63,1.03,0.0002058972736141,31,0,1,1,3976.0,2884.0,1.3786407719187213,-0.2638042103661088,0
1438,1533,23681.16,0.19,0.0001134109257384,2,0,0,5,0.0,10650.0,0.0,-0.1595406399090613,0
1714,2414,28406.61,1.98,0.0001735590239715,29,0,1,2,1186.0,2010.0,0.5900497483082102,-0.2618228841586908,0
758,1053,26310.93,0.42,0.0002834530987079,18,0,3,3,8863.0,9278.0,0.9552705314127284,-0.2393289497172785,0
911,984,38785.3,0.29,0.000182468978057,94,0,1,1,199.0,2392.0,0.0831939795853094,-0.2508880151347947,0
955,1079,16850.3,1.03,0.000182468978057,44,0,1,1,1023.0,2480.0,0.4124999983366935,-0.2557605021849247,0
1394,3352,49490.68,0.59,0.0001615966019125,62,0,1,2,4211.0,9118.0,0.4618337349617967,-0.2496641921083137,0
1508,1260,12751.49,0.97,0.0003612669462878,45,0,2,1,8570.0,932.0,9.195278871295292,-0.2546655410856933,0
497,406,15126.59,0.73,0.000667131490763,66,0,3,4,8877.0,6670.0,1.3308845557258102,-0.2326145906468444,0
1130,2366,38748.86,1.73,0.0005198730671609,76,0,2,0,4842.0,0.0,484200000.0,-0.1910242671354433,0
1331,1667,24269.31,0.61,0.0003082596373363,66,0,1,1,3301.0,3117.0,1.0590311162687485,-0.2643753911740739,0
1475,2360,36437.96,0.14,0.000329954601614,52,1,2,2,49780.0,49077.0,1.014324428751895,-0.1670013584769106,0
1855,920,42827.65,1.35,0.0001134109257384,18,0,0,2,0.0,8552.0,0.0,-0.2246832529876471,0
898,3037,17924.0,0.16,0.0001567780342951,73,0,2,0,5491.0,0.0,549100000.0,-0.1818004496340118,0
878,346,37076.52,1.95,0.0001134109257384,46,0,0,3,0.0,6733.0,0.0,-0.2299765106713398,0
460,2993,10394.75,0.27,0.0002446303017625,48,0,2,0,1632.0,0.0,163200000.0,-0.1792423734989296,0
1036,1359,31972.81,1.93,0.0001134109257384,80,0,0,2,0.0,5113.0,0.0,-0.2436326454205232,0
420,3277,33972.2,1.81,0.0004895459173388,57,0,4,0,12884.0,0.0,1288400000.0,-0.0227765732356577,0
520,2006,49367.85,1.76,0.0011518283183213,22,1,10,3,12585.0,95712.0,0.1314882146301939,-0.0237962771825765,0
670,738,13338.94,1.39,0.0005076142515943,42,1,1,3,48000.0,50044.0,0.9591559425786996,-0.1413644223270014,0
726,2029,19612.21,0.89,0.0003202605175254,35,0,2,2,4395.0,3832.0,1.146920665065447,-0.2691026780671183,0
1018,3412,15535.23,0.18,0.0002133646723735,66,0,1,2,4657.0,3681.0,1.2651453375030008,-0.2643780580921065,0
1539,2854,35121.6,1.68,0.0002251869145383,15,0,1,1,724.0,3008.0,0.2406914885615309,-0.2547103315470344,0
503,2908,21729.64,0.96,0.0001134109257384,44,0,0,4,0.0,13221.0,0.0,-0.1830580867290376,0
842,2390,14491.59,1.94,0.0001134109257384,63,0,0,2,0.0,3781.0,0.0,-0.2386592203253655,0
1146,3386,46368.93,0.38,0.0003672971782469,87,0,2,4,2958.0,8074.0,0.3663611588229364,-0.2432290687718222,0
1301,420,7596.36,1.94,0.0001949891695582,79,0,1,2,2940.0,1417.0,2.0748059133746937,-0.2611517402649708,0
1335,2468,27951.23,0.41,0.0001949891695582,62,0,1,1,3434.0,3825.0,0.8977777754306463,-0.2639276525901922,0
1534,2660,14484.17,1.62,0.0003682097860819,1,0,2,0,4722.0,0.0,472200000.0,-0.1915622204935764,0
1661,1260,22747.52,0.51,0.0001552912566192,75,0,1,2,3060.0,6256.0,0.4891304340007506,-0.2636198439144734,0
1802,183,6259.44,1.03,0.0004294892124045,0,0,2,0,6710.0,0.0,671000000.0,-0.163441565306732,0
582,3023,21573.11,1.35,0.000641365402059,0,0,1,3,4710.0,6292.0,0.7485696110162594,-0.2517816093733498,0
661,3340,2590.11,0.36,0.0009746446519441,36,0,1,3,1894.0,8762.0,0.2161606936587985,-0.2465832999300766,0
711,2390,39284.64,1.05,0.0001134109257384,98,0,0,2,0.0,2569.0,0.0,-0.2306646191915881,0
752,1592,28081.38,1.91,0.000703932748135,91,0,3,1,6070.0,4135.0,1.467956465615583,-0.2516220243175446,0
919,351,13606.38,1.99,0.0002184608905752,25,0,1,2,4919.0,3818.0,1.288370871429097,-0.2645687939012083,0
1217,3225,21659.33,1.84,0.0002206675109593,37,0,1,2,4204.0,6163.0,0.6821353225991639,-0.2646960475048622,0
1256,259,11021.0,1.0,0.0001615966019125,45,0,1,2,986.0,2370.0,0.4160337535188448,-0.2602229916424982,0
1312,3187,12511.55,1.39,0.0003987346542588,49,0,1,1,3035.0,3431.0,0.8845817520122945,-0.264060706328195,0
1529,1399,21185.91,1.94,0.0006675006584137,12,1,2,2,49405.0,2336.0,21.149400594394688,-0.1770921844439607,0
1949,1455,44662.38,1.85,0.0005340699236495,76,0,3,0,2106.0,0.0,210600000.0,-0.1607374148192344,0
568,3633,15605.72,1.17,0.0001134109257384,86,0,0,2,0.0,5023.0,0.0,-0.243438016194672,0
909,3377,43809.03,1.63,0.0001134109257384,17,0,0,4,0.0,9718.0,0.0,-0.1973936680333981,0
1147,1808,34197.73,0.48,0.0002403906315261,17,0,2,2,5408.0,8083.0,0.6690585170492905,-0.2574271396329953,0
1225,1736,20873.98,0.48,0.0006638194160396,39,1,3,3,100813.0,101435.0,0.9938679941840718,0.0275004572872972,1
1155,3584,4371.34,1.18,0.0016225599085553,80,0,3,0,6630.0,0.0,663000000.0,-0.1327089824664466,0
1371,523,23111.6,0.45,0.0001965531787623,100,0,1,1,909.0,168.0,5.410713963647979,-0.2397608703763318,0
1592,3592,43808.48,0.93,0.000261839208165,17,0,2,0,5166.0,0.0,516600000.0,-0.1862994807133252,0
637,3185,26375.91,1.42,0.0003244658116018,64,0,2,0,6196.0,0.0,619600000.0,-0.1722350918228697,0
393,958,46750.5,1.45,0.0010306396323626,59,0,2,1,5336.0,187.0,28.53475783236589,-0.2492180029428607,0
457,3092,17774.27,0.99,0.0020769216270035,52,1,12,2,13914.0,63722.0,0.218354728317009,-0.0640648490697842,0
667,2703,23118.07,1.83,0.0011615154968639,3,0,3,3,7628.0,5558.0,1.372436125634336,-0.2468463344523558,0
1035,3509,47878.84,0.9,0.0001927433778685,96,0,1,1,4542.0,974.0,4.6632443053055,-0.2567583912057117,0
485,2497,7115.22,1.82,0.000400665039203,100,0,3,2,4352.0,6339.0,0.6865436177842821,-0.2532102873940282,0
1061,76,12208.02,1.07,0.0003752436387144,16,0,2,3,5048.0,4060.0,1.2433497506321434,-0.2621842685166092,0
1659,2626,31082.4,1.81,0.0011319140769839,37,1,3,3,104361.0,102992.0,1.0132922944487637,0.0323618388912322,1
1880,3214,2771.45,1.71,0.0002001696403542,16,1,1,2,3942.0,52102.0,0.0756592836981959,-0.1590332623631372,0
1911,2619,20206.81,0.11,0.0004178259526857,97,0,2,1,2983.0,2834.0,1.0525758607883702,-0.2636705625911117,0
699,1596,43758.05,0.97,0.0001585145133365,6,0,1,3,2387.0,10403.0,0.2294530421710535,-0.2432679453945063,0
739,251,4324.49,0.61,0.0003260171419417,83,1,2,3,54935.0,56406.0,0.9739212138825796,-0.1526066029980771,0
1300,1278,5441.74,1.23,0.0004477934046809,37,0,1,2,564.0,3628.0,0.1554575519419582,-0.2613609399417713,0
1493,2177,28315.63,1.41,0.0001863443071981,7,0,1,1,1484.0,1850.0,0.8021621578261505,-0.2591346187252171,0
1498,198,6159.99,1.21,0.0002666537674883,65,0,3,3,12413.0,7884.0,1.5744545895808542,-0.2293515060714822,0
1703,1337,36994.23,0.2,0.0001422421271812,26,0,1,1,3365.0,1197.0,2.8111946298145813,-0.2607831818739832,0
365,2241,25861.58,1.17,0.000262887586188,63,0,1,2,526.0,1298.0,0.4052388258456176,-0.2518538375122899,0
691,2343,6906.5,1.8,0.0001134109257384,81,0,0,2,0.0,3329.0,0.0,-0.235774752815144,0
1808,642,42627.56,0.67,0.0002277537441,39,0,1,3,130.0,3288.0,0.0395377127751286,-0.2476184023905466,0
322,1368,35985.19,1.88,0.0027252116564671,62,1,12,3,18093.0,86728.0,0.2086177474162187,-0.035367376258744,0
486,2087,31220.83,0.48,0.0002907489054692,8,0,2,2,7826.0,4444.0,1.761026098647556,-0.2612844137842373,0
680,2888,101.78,1.25,0.0005662118963187,15,0,1,2,4656.0,2919.0,1.5950667982354685,-0.2643590926051691,0
719,934,26039.15,0.57,0.0004864945629462,13,0,2,0,4424.0,0.0,442400000.0,-0.1925264678895286,0
720,657,23739.75,1.68,0.0002487605191393,56,0,1,1,1261.0,4440.0,0.2840090083693491,-0.2554455501227355,0
888,236,19596.62,1.86,0.0002487605191393,38,0,1,2,2682.0,5532.0,0.4848156173448741,-0.2683717749754641,0
1429,2789,20287.41,1.97,0.0045221650599765,30,1,22,1,33462.0,70456.0,0.474934710957912,0.0349048791330757,1
1699,3026,42101.87,1.14,0.0002487605191393,78,0,1,2,4606.0,6320.0,0.7287974672012698,-0.2611963191662716,0
1871,1639,34097.89,1.73,0.0002112531330714,78,0,1,2,2953.0,4282.0,0.6896310119345376,-0.2684840275223878,0
776,1855,6247.51,0.38,0.0026443180381408,2,1,22,2,29101.0,94472.0,0.3080383605398384,0.043968894986936,1
984,3113,9321.91,1.66,0.0004363648384144,84,0,2,2,3839.0,2821.0,1.3608649366860512,-0.2681430962235259,0
991,2467,12110.03,1.07,0.000908911916375,89,0,3,2,11742.0,2531.0,4.639272996288925,-0.2315706477675554,0
1297,2386,27379.38,1.0,0.000141842112308,37,0,1,3,2725.0,6730.0,0.4049034169317929,-0.2552254917169168,0
1896,2097,14543.51,0.29,0.000423035925604,75,0,2,0,9525.0,0.0,952500000.0,-0.0987528455699912,0
815,398,24698.91,1.37,0.0002219842318465,50,0,2,0,6222.0,0.0,622200000.0,-0.1723350128547704,0
1449,939,19352.46,1.62,0.0001980405707175,59,0,1,2,4373.0,3464.0,1.262413391274788,-0.2653503527401247,0
1339,1799,20903.13,0.91,0.0001860842268222,3,0,1,1,3657.0,3526.0,1.0371525778866917,-0.2648467750266144,0
1664,1216,14242.77,0.33,0.000799964060111,49,0,3,0,10561.0,0.0,1056100000.0,-0.07066732968678,0
774,3250,649.88,0.68,0.0011396873373108,82,0,1,3,4944.0,3773.0,1.310363102808473,-0.254082208708165,0
818,1645,32556.07,1.35,0.0005246569910974,56,1,2,3,53713.0,51906.0,1.0348129308683365,-0.1610076886768053,0
1561,636,2227.33,1.82,0.0003731231024759,17,0,2,0,9365.0,0.0,936500000.0,-0.1005095769721515,0
1722,571,23448.56,1.47,0.0003933598168915,35,0,2,0,4381.0,0.0,438100000.0,-0.192107567550206,0
228,1406,555.09,0.4,0.0011683500261215,64,0,6,5,15131.0,15840.0,0.9552398983868436,-0.1556364975766194,0
272,368,42806.39,1.06,0.0012985076489539,44,1,4,3,102403.0,52138.0,1.9640761053427296,-0.0410155912304226,0
629,1979,45137.27,1.1,0.0003209402221186,65,0,1,2,3038.0,7472.0,0.4065845818969693,-0.2582296387354927,0
1835,2370,3232.01,1.35,0.000427410617967,45,0,2,0,1941.0,0.0,194100000.0,-0.1792603362673386,0
479,3082,32831.08,1.17,0.0001134109257384,58,0,0,2,0.0,7277.0,0.0,-0.2332562636842265,0
648,231,35787.6,1.59,0.0028164217870643,35,1,12,4,15915.0,68827.0,0.2312319292964633,-0.0572895661390365,0
875,2275,39269.55,1.35,0.0002779565184997,50,0,1,1,909.0,1155.0,0.7870129801990219,-0.2519414635445277,0
1867,1665,3503.68,1.69,0.0003241343441072,61,0,2,0,3922.0,0.0,392200000.0,-0.1910767315849904,0
1948,1105,18888.48,1.0,0.0001606665223515,84,0,1,1,2099.0,3594.0,0.584028935492407,-0.2609209424940444,0
483,378,9100.69,1.45,0.0004672474081753,64,0,2,2,4481.0,692.0,6.475433432435933,-0.2591866677386993,0
1010,1662,38792.36,1.1,0.0001134109257384,16,0,0,3,0.0,3540.0,0.0,-0.220377547461489,0
1705,2085,34918.66,1.22,0.0001588689373302,74,1,1,5,4689.0,56123.0,0.0835486342348861,-0.1214307594541897,0
787,1809,17469.95,1.27,0.001030882635237,51,1,3,2,76858.0,3587.0,21.42681900912512,-0.119506528864241,0
1960,3199,3471.74,0.16,0.0005595791815349,93,0,2,0,4878.0,0.0,487800000.0,-0.1893044195840635,0
400,2888,8043.07,0.28,0.0001904358476877,13,0,2,3,6265.0,6913.0,0.9062635600950912,-0.2583558616872216,0
285,564,25021.75,1.39,0.0001134109257384,41,0,0,4,0.0,7172.0,0.0,-0.1997353938059268,0
339,3151,38019.47,1.96,0.0009186765393407,93,0,9,5,19816.0,6716.0,2.9505658085905813,-0.11071370955342,0
387,582,39800.69,0.3,0.0002651748620426,22,0,2,5,2750.0,15419.0,0.1783513845396255,-0.1932315279383532,0
299,1999,36435.34,0.83,0.0005851139535677,53,1,4,2,54248.0,51786.0,1.0475418064636113,-0.1445632411344259,0
635,2320,46126.55,0.22,0.0001134109257384,32,0,0,2,0.0,8151.0,0.0,-0.2254413232195416,0
949,841,5812.24,1.71,0.0001134109257384,9,0,0,2,0.0,8275.0,0.0,-0.2254257123156365,0
1195,2028,22132.27,0.81,0.0002174307949001,80,0,1,2,4488.0,2083.0,2.1545847232137074,-0.2640264504336936,0
1974,1649,42049.9,1.85,0.0001673895795422,41,0,1,1,644.0,4396.0,0.1464968149533739,-0.2531905991687014,0
150,2701,5472.28,0.95,0.0007501813503538,17,0,5,4,7644.0,6216.0,1.2297297277514,-0.1938373070760352,0
418,2370,49444.66,1.19,0.0001134109257384,25,0,0,2,0.0,4673.0,0.0,-0.2417913369803433,0
